year,annotation,consumption,consumption residential,consumption non-residential
2003,,655507.0,320949.0,334558.0
2004,,621765.0,310849.0,310916.0
2005,,650595.0,311306.0,339289.0
2006,,666499.0,319595.0,346904.0
2007,,678765.0,307111.0,371654.0
2008,,684303.0,298309.0,385994.0
2009,,681346.0,310758.0,370588.0
2010,,710134.0,314249.0,395885.0
2011,,685497.0,296381.0,389116.0
2012,,717595.0,293983.0,423612.0
2013,,675750.0,288377.0,387373.0
2014,,649210.0,263369.0,385841.0
2015,,582724.0,241535.0,341189.0
2016,start of forecast,664593.0,293126.0,371468.0
2017,,664713.0,293245.0,371468.0
2018,,664850.0,293383.0,371468.0
2019,,665044.0,293577.0,371468.0
2020,,665261.0,293793.0,371468.0
2021,,665490.0,294023.0,371468.0
2022,,665656.0,294188.0,371468.0
2023,,665786.0,294318.0,371468.0
2024,,665920.0,294452.0,371468.0
2025,,666131.0,294663.0,371468.0
2026,,666328.0,294860.0,371468.0
2027,,666761.0,295293.0,371468.0
2028,,667227.0,295760.0,371468.0
2029,,667532.0,296064.0,371468.0
2030,,667899.0,296431.0,371468.0
2031,,668238.0,296771.0,371468.0
2032,,668583.0,297115.0,371468.0
2033,,669025.0,297558.0,371468.0
2034,,669286.0,297819.0,371468.0
2035,,669598.0,298131.0,371468.0
2036,,669837.0,298369.0,371468.0
2037,,670012.0,298545.0,371468.0
2038,,670197.0,298729.0,371468.0
2039,,670333.0,298865.0,371468.0
2040,,670460.0,298993.0,371468.0
