year,Base case cost,Modeled residential ashp
2017,38555.002437,64268.7037584
2018,42034.8399541,67054.9854826
2019,46819.61654,70886.1228533
2020,49212.004833,72801.6915387
2021,50843.1786691,74107.7610969
2022,49133.7483524,72159.9209764
2023,49955.1334481,72807.9171239
2024,50571.1722698,73293.9142344
2025,51392.5573655,73941.9103819
2026,52316.6155981,74670.9060477
2027,49995.5765979,72176.4780993
2028,50671.7860584,72700.9722302
2029,51541.198222,73375.321827
2030,52024.2049795,73749.9604918
2031,52990.2184945,74499.2378216
