year,Base case cost,Modeled non-residential ashp
2017,11543.5694097,50665.1248569
2018,12294.3474639,51281.4612527
2019,13350.1291027,52346.7872102
2020,13819.3653865,52580.083136
2021,14171.2925995,52655.1882949
2022,14405.9107414,52571.8605609
2023,14593.605255,52430.9765779
2024,14734.3761401,52232.3053865
2025,14898.6088395,52076.7345903
2026,15109.7651672,51997.7483438
2027,15297.4596808,51894.0184853
2028,15438.230566,51731.630621
2029,15625.9250795,51645.1971461
2030,15766.6959647,51499.7002817
2031,15977.8522924,51463.4662757
