year,Base case cost,Modeled residential ashp
2017,170134.118974,212375.826677
2018,189338.296962,223957.232312
2019,216581.433177,240386.668212
2020,229533.088099,248197.38364
2021,238465.263907,253584.083935
2022,239584.408453,251866.84807
2023,243940.911251,254450.613112
2024,247861.76377,256776.00165
2025,252653.916848,259618.143195
2026,251819.558429,256479.225693
2027,256066.476121,258953.405629
2028,259888.702044,261180.167571
2029,258147.477391,257311.65761
2030,261457.34346,259203.333474
2031,259768.221215,255209.652145
