year,Base case cost,Modeled residential ashp
2017,128023.530647,179741.891482
2018,137779.305272,181086.177767
2019,150699.114912,182866.448793
2020,156763.515355,183702.086214
2021,160982.228707,184283.399202
2022,164146.263721,184719.383943
2023,166255.620397,185010.040437
2024,160866.871205,178257.266109
2025,162888.620396,178460.315118
2026,165415.806885,178714.12638
2027,167437.556076,178917.17539
2028,169206.586619,179094.843273
2029,171481.054459,179323.273408
2030,180230.108374,186935.63971
2031,182866.804219,187298.960328
