year,Base case cost,Modeled non-residential ashp
2017,204370.650877,270095.610976
2018,223513.380877,288812.241461
2019,244915.946146,309840.976008
2020,257395.526146,321784.406661
2021,266408.556146,330258.212339
2022,266486.023976,329904.801961
2023,271229.503976,334115.596325
2024,274617.703976,337085.656031
2025,272897.009245,334858.060579
2026,278192.689245,339662.697318
2027,282826.409245,343814.107006
2028,279358.434514,339977.186639
2029,284528.674514,344583.651099
2030,287113.794514,346819.310609
2031,285823.259783,345099.114578
