year,Base case cost,Modeled residential ashp
2017,277596.714689,376674.937205
2018,309485.303366,393689.198363
2019,355189.34072,419254.117671
2020,376442.658073,429849.302664
2021,387810.417283,432664.930405
2022,398308.834637,436715.862983
2023,406709.603313,439543.53809
2024,413005.160667,441139.101608
2025,415393.368553,438470.221204
2026,425766.565907,442608.715487
2027,433029.234584,444915.729556
2028,434006.82247,441396.248069
2029,443225.158501,444936.375522
2030,442928.696387,440646.955865
2031,452039.113741,444171.418054
