year,Base case cost,Modeled non-residential ashp
2017,439642.416009,455218.260321
2018,488348.850557,498885.290344
2019,559259.720557,563060.512208
2020,593890.610557,594106.359288
2021,613565.783782,611208.296376
2022,631605.453782,627115.954699
2023,641143.778331,634963.174889
2024,647292.842879,639719.168296
2025,660266.842879,651027.57036
2026,671067.466104,660032.337885
2027,680104.660653,667428.259314
2028,685807.275201,671786.466047
2029,700156.965201,684375.516491
2030,704078.528426,687117.890547
2031,715794.282975,696952.564442
