year,Base case cost,Modeled non-residential ashp
2017,19036.6603048,82388.1267605
2018,20819.7619721,82952.177549
2019,23263.2716643,84062.8420681
2020,24518.0469116,84245.4068301
2021,25310.5365415,84078.5784773
2022,25970.9445664,83825.1653701
2023,26367.1893813,83379.4258013
2024,26763.4341963,82951.5373318
2025,27159.6790112,82541.0816221
2026,27688.0054312,82252.9531495
2027,28150.2910486,81928.7983219
2028,28546.5358635,81568.2274588
2029,29008.821481,81276.1631596
2030,29339.0254934,80894.279187
2031,29867.3519134,80685.4703008
