year,Base case cost,Modeled non-residential ashp
2017,729901.515279,1002939.42898
2018,773375.455279,1044938.48071
2019,819401.861016,1089018.03392
2020,845987.157463,1114688.89964
2021,863138.961622,1131250.74849
2022,889016.13568,1156655.9583
2023,898580.40248,1165895.74968
2024,905536.23288,1172615.59796
2025,915100.49968,1181855.38934
2026,925534.24528,1191935.16175
2027,935098.51208,1201174.95313
2028,942923.82128,1208734.78244
2029,952488.088081,1217974.57382
2030,958574.439681,1223854.44106
2031,969877.664081,1234774.19451
