year,Base case cost,Modeled residential ashp
2017,6523380.0699,8209250.32248
2018,7196681.09952,8741181.70589
2019,8128593.30914,9491329.49315
2020,8567373.53594,9827404.87675
2021,8851243.63128,10034054.3925
2022,9076542.00044,10191119.4418
2023,9249911.38439,10305225.2405
2024,9367891.93767,10372894.829
2025,9507624.99865,10458893.5392
2026,9705669.76528,10595644.4828
2027,9844487.88626,10682072.4279
2028,9957193.50204,10747156.1854
2029,10116694.0671,10851428.7153
2030,10224476.1649,10912840.8153
2031,10382674.4611,11017033.5965
