year,Base case cost,Modeled residential ashp
2017,17849.9633226,89132.3488408
2018,19397.2841724,85846.3360718
2019,21584.8757186,81949.4383851
2020,21879.521137,78566.1728799
2021,22602.7337125,76187.7967087
2022,23119.3141237,74070.6052714
2023,22709.1705357,71386.0225267
2024,23008.9316808,69554.6052277
2025,22564.8310877,66906.5352299
2026,22999.1921531,64955.7118738
2027,23337.0285372,63156.7841557
2028,23626.6025808,61449.6280597
2029,24012.7013055,59655.4465616
2030,23400.7663203,57216.9793179
2031,23819.8467333,55409.2942501
