year,Base case cost,Modeled non-residential ashp
2017,32813.8849545,76465.6978107
2018,35658.3506508,76398.2139932
2019,39679.8366352,76747.5059525
2020,41543.4520914,76399.6909407
2021,42916.6424276,75910.885375
2022,43897.4926677,75313.3012807
2023,44584.0878358,74639.1631966
2024,45172.5979799,73953.4525463
2025,45859.1931479,73321.1628121
2026,46741.958364,72774.5542531
2027,47428.5535321,72182.1742807
2028,48017.0636762,71576.3055418
2029,48801.7438683,71054.7313025
2030,49292.1689883,70453.286592
2031,50174.9342044,70000.7548684
