year,Base case cost,Modeled non-residential ashp
2017,329099.040043,377245.753989
2018,359924.670043,403084.081651
2019,397235.615462,433953.500932
2020,418661.725462,451620.61746
2021,432194.005462,462450.531773
2022,437961.38832,465832.849648
2023,444643.46832,470742.176676
2024,445651.963739,469998.689143
2025,452250.043739,474865.069424
2026,455177.899157,475785.51121
2027,462777.659157,481544.962041
2028,463235.832016,480329.47684
2029,470737.522016,486028.195386
2030,469876.287434,483677.526235
2031,472001.540293,483887.654784
