year,Base case cost,Modeled residential ashp
2017,329099.040043,543811.781056
2018,359924.670043,555821.678835
2019,397235.615462,569227.48281
2020,418661.725462,576219.950504
2021,432194.005462,579066.140534
2022,437961.38832,575291.855339
2023,444643.46832,574614.499849
2024,445651.963739,568362.903799
2025,452250.043739,567797.908021
2026,455177.899157,562617.177394
2027,462777.659157,562720.998735
2028,463235.832016,556293.71191
2029,470737.522016,556478.051364
2030,469876.287434,549425.885622
2031,472001.540293,543883.976773
