year,Base case cost,Modeled non-residential ashp
2017,68444.0327968,139118.140264
2018,73393.1509784,143074.382981
2019,75984.9782875,144363.061242
2020,78927.0233136,146684.559103
2021,76686.0584447,144040.238577
2022,78221.0485984,145233.927789
2023,74908.5279249,141704.215608
2024,75568.4622628,142209.013154
2025,72112.3454437,138535.704827
2026,73232.208025,139376.321184
2027,69602.264293,135529.185944
2028,70186.6217121,135958.406572
2029,66522.3956265,132045.96162
2030,67068.9645863,132437.393789
2031,67943.474922,133063.685258
