year,Base case cost,Modeled non-residential ashp
2017,48005.9428768,65980.1152552
2018,53549.1078244,70783.5200411
2019,61517.4074366,77688.4144207
2020,59733.0876337,75395.5095065
2021,62108.9018048,77424.5611018
2022,64009.5531417,79047.802378
2023,65276.6540329,80129.9632288
2024,66226.9797013,80941.5838668
2025,61171.856521,75701.520646
2026,62607.369703,76905.8587775
2027,63755.7802485,77869.3292826
2028,64760.6394759,78712.3659746
2029,66052.6013397,79796.2702928
2030,59869.518424,73497.5998519
2031,61285.3836989,74659.1725711
