year,Base case cost,Modeled residential ashp
2017,55570.121835,64318.3763525
2018,61924.157903,68931.5235217
2019,70866.8753321,75424.101019
2020,70301.3174218,73697.9505095
2021,73165.0735006,75723.5008222
2022,75147.6738628,77125.8048848
2023,76689.6963668,78216.4858224
2024,72683.2470842,73823.1723401
2025,73914.7062187,74667.7672748
2026,75556.6517314,75793.8938545
2027,71349.2106565,71135.1112133
2028,72300.1979017,71763.7116253
2029,67982.0394748,66929.7342655
2030,68857.7980197,67483.1059773
2031,70259.0116916,68368.5007161
