year,Base case cost,Modeled non-residential ashp
2017,55570.121835,62092.7871014
2018,61924.157903,68240.5935466
2019,70866.8753321,76893.061877
2020,70301.3174218,76190.0175516
2021,73165.0735006,78954.477886
2022,75147.6738628,80868.3350406
2023,76689.6963668,82356.8906054
2024,72683.2470842,78304.6125177
2025,73914.7062187,79490.2428472
2026,75556.6517314,81071.0832864
2027,71349.2106565,76810.1752723
2028,72300.1979017,77722.9718466
2029,67982.0394748,73343.7083463
2030,68857.7980197,74181.2762203
2031,70259.0116916,75521.3848188
