year,Base case cost,Modeled residential ashp
2017,277439.906716,347913.589364
2018,302671.561018,362120.159077
2019,337995.877041,382009.356675
2020,349749.849088,386413.272328
2021,361356.465924,392874.84969
2022,369646.906521,397490.26209
2023,376279.258999,401182.592011
2024,381253.523357,403951.839452
2025,381449.202187,401574.998544
2026,388802.498971,405620.769951
2027,394521.729803,408767.481046
2028,393552.05423,405592.788555
2029,400797.251261,409530.460209
2030,404822.360723,411718.055573
2031,405919.4294,409507.598873
