year,annotation,consumption,consumption residential,consumption non-residential
2003,,106917.0,45586.0,61331.0
2004,,121434.0,51982.0,69452.0
2005,,121352.0,50889.0,70463.0
2006,,117399.0,42687.0,74712.0
2007,,132823.0,45049.0,87774.0
2008,,131152.0,49738.0,81414.0
2009,,105102.0,50557.0,54545.0
2010,,81386.0,53057.0,28329.0
2011,,94234.0,56640.0,37594.0
2012,,83422.0,60529.0,22893.0
2013,,69276.0,48099.0,21177.0
2014,start of forecast,79182.0,51961.0,27221.0
2015,,79235.0,52014.0,27221.0
2016,,79276.0,52055.0,27221.0
2017,,79315.0,52093.0,27221.0
2018,,79362.0,52141.0,27221.0
2019,,79405.0,52184.0,27221.0
2020,,79443.0,52221.0,27221.0
2021,,79428.0,52206.0,27221.0
2022,,79478.0,52256.0,27221.0
2023,,79504.0,52283.0,27221.0
2024,,79555.0,52334.0,27221.0
2025,,79600.0,52379.0,27221.0
2026,,79640.0,52419.0,27221.0
2027,,79676.0,52455.0,27221.0
2028,,79680.0,52458.0,27221.0
2029,,79695.0,52474.0,27221.0
2030,,79702.0,52481.0,27221.0
2031,,79728.0,52506.0,27221.0
2032,,79750.0,52529.0,27221.0
2033,,79769.0,52547.0,27221.0
2034,,79785.0,52564.0,27221.0
2035,,79797.0,52576.0,27221.0
2036,,79805.0,52584.0,27221.0
2037,,79801.0,52580.0,27221.0
2038,,79803.0,52582.0,27221.0
2039,,79801.0,52580.0,27221.0
2040,,79781.0,52560.0,27221.0
