year,Base case cost,Modeled non-residential ashp
2017,65640.1800443,89285.9423967
2018,69854.9917995,93648.1653972
2019,75274.0354847,99256.7378266
2020,77802.9225378,101874.071627
2021,79609.2704329,103743.59577
2022,80813.502363,104989.945199
2023,81776.887907,105987.024742
2024,82499.427065,106734.834399
2025,83342.3894161,107607.278999
2026,84426.1981531,108728.993485
2027,85269.1605041,109601.438085
2028,85991.6996622,110349.247742
2029,86955.0852062,111346.327285
2030,87557.2011712,111969.502
2031,88520.5867153,112966.581543
