year,Base case cost,Modeled non-residential ashp
2017,36971.0775067,58912.651963
2018,39400.0289457,58678.8006402
2019,42706.1017378,58773.1018292
2020,44257.9318238,58285.94986
2021,45337.4657967,57659.6232474
2022,46147.1162764,56963.484262
2023,46686.8832628,56196.9840414
2024,47159.179376,55429.5107774
2025,47698.9463624,54707.1572717
2026,48373.6550955,54052.720455
2027,48980.8929553,53395.7767175
2028,49453.1890684,52712.5303849
2029,50060.4269282,52095.7379079
2030,50397.7812947,51405.0855686
2031,51139.9609011,50873.200519
