year,Base case cost,Modeled non-residential ashp
2017,376009.863325,385608.392573
2018,400629.563325,409002.561396
2019,441026.159975,447855.778305
2020,456737.679975,462683.881856
2021,467450.079975,472696.17914
2022,475305.839975,479959.736942
2023,481019.119975,485163.460313
2024,485304.079975,488996.258476
2025,490303.199975,493525.210733
2026,496730.639975,499439.234356
2027,502443.919975,504670.918491
2028,506728.879975,508531.022091
2029,520873.496625,522181.982464
2030,524497.996625,525419.414571
2031,531022.096625,531462.271876
