year,Base case cost,Modeled non-residential ashp
2017,16090.5016777,67966.428402
2018,17384.3691064,65800.5692653
2019,19238.9124208,63015.6653572
2020,20144.6196208,61322.1281864
2021,20748.4244209,59986.3843571
2022,21222.842478,58812.5479458
2023,21524.7448781,57849.1410205
2024,21826.6472781,56900.2945565
2025,22128.5496781,55965.66733
2026,22516.7099067,54947.1663432
2027,22861.741221,53991.1057441
2028,23120.5147067,53146.0475625
2029,23508.6749353,52167.2821072
2030,23724.3195068,51396.6653469
2031,24112.4797354,50442.8623229
