year,Base case cost,Modeled residential ashp
2017,29164.986541,391766.835226
2018,31414.3478081,390200.838557
2019,34663.425194,390052.348262
2020,36162.999372,387711.886285
2021,36030.576659,383710.427794
2022,36836.487001,380667.922927
2023,37320.0332061,377295.370475
2024,36528.3207709,372741.59178
2025,36995.5551218,369538.588623
2026,37696.4066482,366736.859067
2027,36831.290869,362378.757074
2028,37282.2133657,359422.21533
2029,37883.4433613,356751.485605
2030,38184.0583591,353757.727939
2031,37454.6886301,349943.60074
