year,Base case cost,Modeled non-residential ashp
2017,20977.4797075,138784.339447
2018,22595.3762311,139735.677817
2019,24932.3378764,141595.82499
2020,26010.9355588,141931.933963
2021,26789.9227738,141922.733071
2022,27389.1437085,141715.088879
2023,27748.6762693,141234.764693
2024,28108.2088301,140776.062869
2025,28467.7413909,140338.476688
2026,29007.0402321,140142.627326
2027,29366.5727929,139745.799351
2028,29726.1053537,139368.636802
2029,30205.4821015,139158.089568
2030,30445.1704753,138671.475352
2031,30984.4693165,138571.70281
