year,annotation,consumption,consumption residential,consumption non-residential
2003,,17030127.0,6221925.0,10808202.0
2004,,17787446.0,6378089.0,11409357.0
2005,,17011319.0,5866738.0,11144581.0
2006,,17430511.0,5997427.0,11433084.0
2007,,17198317.0,5762681.0,11435636.0
2008,,17323690.0,5753833.0,11569857.0
2009,,17185253.0,5559501.0,11625752.0
2010,,18174679.0,5651848.0,12522831.0
2011,,18019517.0,5695005.0,12324512.0
2012,,18315286.0,5739392.0,12575894.0
2013,,18277831.0,5543434.0,12734397.0
2014,,17577853.0,5263924.0,12313929.0
2015,,17341620.0,5286335.0,12055285.0
2016,start of forecast,18130980.0,5763109.0,12367870.0
2017,,18091508.0,5723638.0,12367870.0
2018,,18048848.0,5680978.0,12367870.0
2019,,18044041.0,5676171.0,12367870.0
2020,,18025976.0,5658105.0,12367870.0
2021,,18011273.0,5643403.0,12367870.0
2022,,17995566.0,5627696.0,12367870.0
2023,,17978595.0,5610725.0,12367870.0
2024,,17952974.0,5585104.0,12367870.0
2025,,17929601.0,5561730.0,12367870.0
2026,,17901872.0,5534002.0,12367870.0
2027,,17869048.0,5501178.0,12367870.0
2028,,17832073.0,5464203.0,12367870.0
2029,,17809499.0,5441629.0,12367870.0
2030,,17780439.0,5412568.0,12367870.0
2031,,17795623.0,5427753.0,12367870.0
2032,,17752759.0,5384889.0,12367870.0
2033,,17717232.0,5349362.0,12367870.0
2034,,17685234.0,5317364.0,12367870.0
2035,,17659625.0,5291755.0,12367870.0
2036,,17638764.0,5270894.0,12367870.0
2037,,17615516.0,5247646.0,12367870.0
2038,,17586124.0,5218254.0,12367870.0
2039,,17539195.0,5171324.0,12367870.0
2040,,17538280.0,5170410.0,12367870.0
