year,Base case cost,Modeled residential ashp
2017,98426.4106369,240983.424204
2018,105771.894051,243846.43013
2019,121410.297916,254468.918724
2020,126419.227549,256005.466179
2021,129921.678402,256166.917168
2022,132545.591754,255904.201708
2023,134366.832423,255056.328238
2024,135856.54486,253875.543374
2025,137672.846566,253141.286281
2026,139874.176136,252699.332046
2027,141703.576439,252077.223376
2028,143236.562107,251118.58997
2029,151843.441517,257357.881913
2030,153202.141878,256538.598301
2031,155585.855105,256480.494043
