year,Base case cost,Modeled non-residential ashp
2017,98426.4106369,101531.268656
2018,105771.894051,108805.414775
2019,121410.297916,124364.054265
2020,126419.227549,129321.960477
2021,129921.678402,132772.27901
2022,132545.591754,135354.04545
2023,134366.832423,137136.477964
2024,135856.54486,138585.634503
2025,137672.846566,140364.972278
2026,139874.176136,142526.906619
2027,141703.576439,144320.740097
2028,143236.562107,145815.467318
2029,151843.441517,154388.38875
2030,153202.141878,155715.845843
2031,155585.855105,158062.630769
