year,annotation,consumption,consumption residential,consumption non-residential
2003,,764729.0,282445.0,482284.0
2004,,711427.0,265687.0,445740.0
2005,,816776.0,330055.0,486721.0
2006,,711367.0,274426.0,436941.0
2007,,1043765.0,254750.0,789015.0
2008,,1025533.0,252346.0,773187.0
2009,,869375.0,237393.0,631982.0
2010,,984094.0,238904.0,745190.0
2011,,857186.0,286649.0,570537.0
2012,,1005214.0,308215.0,696999.0
2013,,997055.0,319241.0,677814.0
2014,,862677.0,331602.0,531075.0
2015,,946541.0,405134.0,541407.0
2016,start of forecast,932252.0,348820.0,583432.0
2017,,944909.0,361477.0,583432.0
2018,,957748.0,374316.0,583432.0
2019,,974635.0,391203.0,583432.0
2020,,986806.0,403374.0,583432.0
2021,,999147.0,415715.0,583432.0
2022,,1011209.0,427777.0,583432.0
2023,,1020365.0,436933.0,583432.0
2024,,1032072.0,448640.0,583432.0
2025,,1048929.0,465497.0,583432.0
2026,,1062306.0,478874.0,583432.0
2027,,1075993.0,492561.0,583432.0
2028,,1091036.0,507604.0,583432.0
2029,,1103283.0,519851.0,583432.0
2030,,1117368.0,533936.0,583432.0
2031,,1131521.0,548089.0,583432.0
2032,,1145904.0,562472.0,583432.0
2033,,1159425.0,575993.0,583432.0
2034,,1180487.0,597055.0,583432.0
2035,,1195277.0,611845.0,583432.0
2036,,1210167.0,626735.0,583432.0
2037,,1225225.0,641793.0,583432.0
2038,,1240586.0,657154.0,583432.0
2039,,1261747.0,678315.0,583432.0
2040,,1283241.0,699809.0,583432.0
