year,annotation,consumption,consumption residential,consumption non-residential
2003,,202855000.0,79271000.0,123584000.0
2004,,205641000.0,80153000.0,125488000.0
2005,,207680000.0,79678000.0,128002000.0
2006,,217624000.0,84676000.0,132948000.0
2007,,223396000.0,89071000.0,134325000.0
2008,,228482000.0,96854000.0,131628000.0
2009,,233347000.0,102203000.0,131144000.0
2010,,230518000.0,98514000.0,132004000.0
2011,,249157000.0,105387000.0,143770000.0
2012,,257154000.0,110350000.0,146804000.0
2013,,256936000.0,105729000.0,151207000.0
2014,,252525000.0,103861000.0,148664000.0
2015,start of forecast,245042306.0,96150639.0,148891667.0
2016,,242991065.0,94099398.0,148891667.0
2017,,240890202.0,91998536.0,148891667.0
2018,,240769985.0,91878318.0,148891667.0
2019,,243186723.0,94295056.0,148891667.0
2020,,245428104.0,96536437.0,148891667.0
2021,,247694107.0,98802441.0,148891667.0
2022,,250606637.0,101714970.0,148891667.0
2023,,253897522.0,105005855.0,148891667.0
2024,,258397868.0,109506201.0,148891667.0
2025,,262788043.0,113896376.0,148891667.0
2026,,267150709.0,118259042.0,148891667.0
2027,,270325469.0,121433803.0,148891667.0
2028,,273132647.0,124240980.0,148891667.0
2029,,288827112.0,139935446.0,148891667.0
2030,,304501283.0,155609617.0,148891667.0
2031,,317781083.0,168889416.0,148891667.0
2032,,317098909.0,168207242.0,148891667.0
2033,,312637312.0,163745645.0,148891667.0
2034,,309456330.0,160564663.0,148891667.0
2035,,310618858.0,161727191.0,148891667.0
2036,,317755799.0,168864133.0,148891667.0
2037,,330490032.0,181598366.0,148891667.0
2038,,342561804.0,193670137.0,148891667.0
2039,,348202165.0,199310498.0,148891667.0
2040,,348520481.0,199628814.0,148891667.0
