year,Base case cost,Modeled non-residential ashp
2017,1334189.5084,1621205.17166
2018,1431233.55802,1713293.12423
2019,1553456.91802,1830146.2794
2020,1612022.27802,1884453.00058
2021,1650217.07802,1918797.00545
2022,1680772.91802,1945701.64656
2023,1701143.47802,1962660.11473
2024,1716421.39802,1974680.74456
2025,1736791.95802,1991781.97943
2026,1759708.83802,2011457.13206
2027,1787230.97843,2035846.10026
2028,1805126.82843,2050715.75661
2029,1828135.77843,2070680.094
2030,1840918.52843,2080646.02452
2031,1866484.02843,2103249.45634
